Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,league
11/01/15,Cagliari,Cesena,2.0,1.0,H,9.0,16.0,6.0,5.0,20.0,17.0,4.0,11.0,1.0,3.0,0.0,0.0,Serie A
11/01/15,Fiorentina,Palermo,4.0,3.0,H,22.0,7.0,8.0,5.0,10.0,12.0,7.0,3.0,4.0,2.0,0.0,0.0,Serie A
11/01/15,Inter,Genoa,3.0,1.0,H,16.0,13.0,7.0,6.0,18.0,13.0,5.0,5.0,1.0,2.0,0.0,0.0,Serie A
11/01/15,Napoli,Juventus,1.0,3.0,A,10.0,8.0,2.0,5.0,14.0,12.0,9.0,2.0,4.0,2.0,0.0,0.0,Serie A
11/01/15,Roma,Lazio,2.0,2.0,D,11.0,13.0,4.0,7.0,14.0,13.0,3.0,5.0,4.0,4.0,0.0,0.0,Serie A
11/01/15,Sampdoria,Empoli,1.0,0.0,H,17.0,7.0,6.0,2.0,19.0,15.0,8.0,2.0,1.0,2.0,0.0,0.0,Serie A
11/01/15,Verona,Parma,3.0,1.0,H,11.0,9.0,6.0,2.0,13.0,12.0,2.0,4.0,1.0,0.0,0.0,0.0,Serie A
17/01/15,Empoli,Inter,0.0,0.0,D,18.0,8.0,5.0,1.0,12.0,15.0,10.0,3.0,1.0,2.0,0.0,0.0,Serie A
17/01/15,Palermo,Roma,1.0,1.0,D,6.0,12.0,3.0,3.0,15.0,18.0,1.0,3.0,2.0,3.0,0.0,0.0,Serie A
18/01/15,Cesena,Torino,2.0,3.0,A,13.0,8.0,4.0,4.0,22.0,17.0,1.0,1.0,5.0,5.0,0.0,0.0,Serie A
18/01/15,Chievo,Fiorentina,1.0,2.0,A,18.0,21.0,7.0,6.0,17.0,13.0,4.0,10.0,2.0,1.0,0.0,0.0,Serie A
18/01/15,Genoa,Sassuolo,3.0,3.0,D,13.0,15.0,7.0,9.0,16.0,22.0,4.0,5.0,1.0,4.0,0.0,0.0,Serie A
18/01/15,Juventus,Verona,4.0,0.0,H,18.0,5.0,8.0,1.0,11.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,Serie A
18/01/15,Lazio,Napoli,0.0,1.0,A,21.0,9.0,3.0,5.0,10.0,15.0,5.0,2.0,3.0,3.0,0.0,0.0,Serie A
18/01/15,Milan,Atalanta,0.0,1.0,A,15.0,15.0,4.0,5.0,10.0,17.0,11.0,4.0,2.0,5.0,0.0,0.0,Serie A
18/01/15,Parma,Sampdoria,0.0,2.0,A,8.0,14.0,1.0,5.0,15.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,Serie A
18/01/15,Udinese,Cagliari,2.0,2.0,D,12.0,12.0,3.0,6.0,18.0,18.0,5.0,7.0,1.0,4.0,0.0,0.0,Serie A
24/01/15,Cagliari,Sassuolo,2.0,1.0,H,10.0,13.0,4.0,3.0,21.0,13.0,4.0,6.0,4.0,2.0,0.0,1.0,Serie A
24/01/15,Lazio,Milan,3.0,1.0,H,18.0,2.0,6.0,2.0,19.0,17.0,5.0,1.0,4.0,3.0,0.0,1.0,Serie A
25/01/15,Fiorentina,Roma,1.0,1.0,D,18.0,15.0,3.0,6.0,19.0,17.0,6.0,4.0,2.0,2.0,0.0,0.0,Serie A
25/01/15,Inter,Torino,0.0,1.0,A,14.0,9.0,2.0,2.0,16.0,18.0,8.0,5.0,2.0,2.0,0.0,0.0,Serie A
25/01/15,Juventus,Chievo,2.0,0.0,H,29.0,8.0,8.0,1.0,19.0,14.0,9.0,1.0,2.0,4.0,0.0,0.0,Serie A
25/01/15,Parma,Cesena,1.0,2.0,A,18.0,10.0,2.0,5.0,26.0,19.0,5.0,3.0,4.0,3.0,0.0,0.0,Serie A
25/01/15,Sampdoria,Palermo,1.0,1.0,D,14.0,16.0,6.0,6.0,20.0,17.0,11.0,8.0,3.0,3.0,0.0,1.0,Serie A
25/01/15,Verona,Atalanta,1.0,0.0,H,17.0,16.0,6.0,3.0,10.0,14.0,0.0,3.0,2.0,2.0,0.0,0.0,Serie A
26/01/15,Empoli,Udinese,1.0,2.0,A,17.0,10.0,4.0,3.0,14.0,17.0,6.0,4.0,2.0,2.0,0.0,1.0,Serie A
26/01/15,Napoli,Genoa,2.0,1.0,H,16.0,12.0,5.0,5.0,14.0,17.0,6.0,7.0,3.0,4.0,0.0,0.0,Serie A
31/01/15,Genoa,Fiorentina,1.0,1.0,D,14.0,9.0,4.0,5.0,19.0,17.0,8.0,3.0,1.0,1.0,1.0,0.0,Serie A
31/01/15,Roma,Empoli,1.0,1.0,D,20.0,7.0,3.0,1.0,18.0,10.0,7.0,3.0,3.0,2.0,1.0,1.0,Serie A
01/02/15,Atalanta,Cagliari,2.0,1.0,H,14.0,13.0,6.0,6.0,10.0,13.0,13.0,4.0,2.0,2.0,0.0,0.0,Serie A
01/02/15,Cesena,Lazio,2.0,1.0,H,13.0,10.0,4.0,6.0,15.0,14.0,2.0,5.0,1.0,3.0,0.0,0.0,Serie A
01/02/15,Chievo,Napoli,1.0,2.0,A,16.0,12.0,3.0,4.0,12.0,14.0,2.0,6.0,1.0,0.0,0.0,0.0,Serie A
01/02/15,Milan,Parma,3.0,1.0,H,17.0,13.0,9.0,5.0,19.0,23.0,1.0,6.0,2.0,3.0,0.0,0.0,Serie A
01/02/15,Palermo,Verona,2.0,1.0,H,14.0,11.0,5.0,4.0,16.0,12.0,10.0,4.0,1.0,2.0,0.0,0.0,Serie A
01/02/15,Sassuolo,Inter,3.0,1.0,H,10.0,15.0,4.0,4.0,15.0,14.0,5.0,8.0,3.0,4.0,1.0,1.0,Serie A
01/02/15,Torino,Sampdoria,5.0,1.0,H,18.0,12.0,9.0,1.0,12.0,20.0,4.0,7.0,1.0,2.0,0.0,0.0,Serie A
01/02/15,Udinese,Juventus,0.0,0.0,D,11.0,13.0,2.0,2.0,13.0,16.0,5.0,9.0,2.0,1.0,0.0,0.0,Serie A
07/02/15,Juventus,Milan,3.0,1.0,H,20.0,11.0,8.0,3.0,20.0,14.0,7.0,6.0,2.0,1.0,0.0,0.0,Serie A
07/02/15,Verona,Torino,1.0,3.0,A,17.0,13.0,5.0,5.0,15.0,16.0,8.0,4.0,1.0,3.0,0.0,0.0,Serie A
08/02/15,Cagliari,Roma,1.0,2.0,A,17.0,11.0,6.0,6.0,10.0,13.0,5.0,6.0,2.0,3.0,0.0,0.0,Serie A
08/02/15,Empoli,Cesena,2.0,0.0,H,14.0,10.0,5.0,2.0,14.0,22.0,4.0,3.0,2.0,4.0,0.0,0.0,Serie A
08/02/15,Fiorentina,Atalanta,3.0,2.0,H,18.0,12.0,8.0,4.0,11.0,19.0,7.0,7.0,1.0,1.0,0.0,0.0,Serie A
08/02/15,Inter,Palermo,3.0,0.0,H,17.0,8.0,5.0,1.0,19.0,16.0,8.0,3.0,2.0,3.0,0.0,0.0,Serie A
08/02/15,Napoli,Udinese,3.0,1.0,H,10.0,11.0,4.0,3.0,11.0,14.0,1.0,7.0,2.0,4.0,0.0,0.0,Serie A
08/02/15,Sampdoria,Sassuolo,1.0,1.0,D,10.0,19.0,5.0,4.0,29.0,20.0,4.0,5.0,4.0,5.0,0.0,0.0,Serie A
09/02/15,Lazio,Genoa,0.0,1.0,A,7.0,9.0,1.0,5.0,27.0,12.0,4.0,1.0,4.0,5.0,1.0,0.0,Serie A
11/02/15,Parma,Chievo,0.0,1.0,A,10.0,14.0,2.0,3.0,29.0,21.0,3.0,5.0,3.0,3.0,1.0,0.0,Serie A
14/02/15,Palermo,Napoli,3.0,1.0,H,7.0,8.0,4.0,3.0,18.0,18.0,1.0,7.0,3.0,2.0,0.0,0.0,Serie A
14/02/15,Sassuolo,Fiorentina,1.0,3.0,A,15.0,15.0,6.0,10.0,17.0,21.0,8.0,5.0,3.0,2.0,0.0,0.0,Serie A
15/02/15,Atalanta,Inter,1.0,4.0,A,9.0,18.0,2.0,7.0,9.0,13.0,6.0,9.0,4.0,2.0,1.0,0.0,Serie A
15/02/15,Cesena,Juventus,2.0,2.0,D,12.0,15.0,6.0,4.0,11.0,18.0,4.0,3.0,2.0,2.0,0.0,0.0,Serie A
15/02/15,Chievo,Sampdoria,2.0,1.0,H,8.0,13.0,4.0,3.0,17.0,14.0,2.0,11.0,3.0,3.0,0.0,0.0,Serie A
15/02/15,Genoa,Verona,5.0,2.0,H,11.0,12.0,6.0,6.0,26.0,30.0,4.0,5.0,2.0,4.0,0.0,0.0,Serie A
15/02/15,Milan,Empoli,1.0,1.0,D,7.0,16.0,2.0,3.0,23.0,17.0,2.0,3.0,3.0,2.0,1.0,0.0,Serie A
15/02/15,Roma,Parma,0.0,0.0,D,19.0,5.0,4.0,0.0,7.0,14.0,10.0,5.0,0.0,4.0,0.0,0.0,Serie A
15/02/15,Torino,Cagliari,1.0,1.0,D,17.0,11.0,7.0,3.0,19.0,15.0,4.0,5.0,3.0,3.0,0.0,0.0,Serie A
15/02/15,Udinese,Lazio,0.0,1.0,A,12.0,12.0,6.0,2.0,15.0,20.0,3.0,2.0,2.0,5.0,0.0,0.0,Serie A
20/02/15,Juventus,Atalanta,2.0,1.0,H,13.0,11.0,6.0,3.0,13.0,15.0,6.0,5.0,5.0,3.0,0.0,0.0,Serie A
22/02/15,Empoli,Chievo,3.0,0.0,H,15.0,10.0,5.0,3.0,11.0,14.0,9.0,3.0,0.0,2.0,0.0,0.0,Serie A
22/02/15,Fiorentina,Torino,1.0,1.0,D,23.0,11.0,4.0,5.0,19.0,12.0,8.0,1.0,1.0,4.0,0.0,0.0,Serie A
22/02/15,Lazio,Palermo,2.0,1.0,H,16.0,9.0,8.0,6.0,19.0,19.0,6.0,2.0,3.0,3.0,0.0,1.0,Serie A
22/02/15,Milan,Cesena,2.0,0.0,H,14.0,10.0,2.0,2.0,13.0,26.0,7.0,4.0,1.0,5.0,0.0,0.0,Serie A
22/02/15,Verona,Roma,1.0,1.0,D,8.0,16.0,2.0,7.0,11.0,8.0,6.0,8.0,2.0,3.0,0.0,0.0,Serie A
23/02/15,Cagliari,Inter,1.0,2.0,A,13.0,19.0,5.0,9.0,18.0,21.0,8.0,7.0,2.0,2.0,0.0,0.0,Serie A
23/02/15,Napoli,Sassuolo,2.0,0.0,H,14.0,10.0,3.0,1.0,20.0,15.0,7.0,3.0,3.0,2.0,1.0,0.0,Serie A
24/02/15,Sampdoria,Genoa,1.0,1.0,D,9.0,17.0,3.0,4.0,18.0,19.0,3.0,8.0,4.0,1.0,0.0,0.0,Serie A
28/02/15,Chievo,Milan,0.0,0.0,D,11.0,11.0,3.0,2.0,16.0,14.0,6.0,4.0,1.0,3.0,0.0,0.0,Serie A
01/03/15,Atalanta,Sampdoria,1.0,2.0,A,14.0,21.0,3.0,7.0,18.0,19.0,5.0,8.0,2.0,4.0,0.0,0.0,Serie A
01/03/15,Cagliari,Verona,1.0,2.0,A,22.0,5.0,5.0,3.0,15.0,21.0,10.0,1.0,3.0,3.0,0.0,0.0,Serie A
01/03/15,Cesena,Udinese,1.0,0.0,H,17.0,10.0,3.0,3.0,14.0,16.0,5.0,7.0,4.0,3.0,0.0,0.0,Serie A
01/03/15,Inter,Fiorentina,0.0,1.0,A,12.0,8.0,5.0,4.0,15.0,12.0,5.0,1.0,3.0,2.0,0.0,0.0,Serie A
01/03/15,Palermo,Empoli,0.0,0.0,D,17.0,15.0,3.0,3.0,14.0,16.0,9.0,3.0,3.0,3.0,0.0,0.0,Serie A
01/03/15,Sassuolo,Lazio,0.0,3.0,A,10.0,18.0,4.0,6.0,16.0,17.0,0.0,3.0,4.0,2.0,0.0,0.0,Serie A
01/03/15,Torino,Napoli,1.0,0.0,H,10.0,15.0,4.0,3.0,11.0,10.0,2.0,6.0,2.0,3.0,0.0,0.0,Serie A
02/03/15,Roma,Juventus,1.0,1.0,D,8.0,10.0,3.0,1.0,11.0,16.0,1.0,5.0,,5.0,1.0,0.0,Serie A
07/03/15,Milan,Verona,2.0,2.0,D,18.0,13.0,4.0,4.0,11.0,20.0,9.0,3.0,1.0,3.0,0.0,0.0,Serie A
07/03/15,Sampdoria,Cagliari,2.0,0.0,H,17.0,10.0,5.0,4.0,19.0,13.0,7.0,1.0,2.0,1.0,0.0,1.0,Serie A
08/03/15,Cesena,Palermo,0.0,0.0,D,3.0,7.0,2.0,1.0,17.0,15.0,5.0,3.0,1.0,2.0,0.0,0.0,Serie A
08/03/15,Chievo,Roma,0.0,0.0,D,11.0,11.0,2.0,3.0,19.0,16.0,4.0,8.0,4.0,2.0,0.0,0.0,Serie A
08/03/15,Empoli,Genoa,1.0,1.0,D,6.0,15.0,2.0,2.0,15.0,15.0,9.0,6.0,2.0,2.0,0.0,0.0,Serie A
08/03/15,Napoli,Inter,2.0,2.0,D,17.0,13.0,7.0,5.0,16.0,19.0,5.0,5.0,1.0,3.0,1.0,0.0,Serie A
08/03/15,Parma,Atalanta,0.0,0.0,D,14.0,8.0,4.0,2.0,24.0,18.0,5.0,4.0,1.0,2.0,1.0,0.0,Serie A
08/03/15,Udinese,Torino,3.0,2.0,H,12.0,14.0,3.0,7.0,14.0,16.0,3.0,4.0,3.0,2.0,0.0,0.0,Serie A
09/03/15,Juventus,Sassuolo,1.0,0.0,H,16.0,2.0,4.0,1.0,21.0,18.0,13.0,1.0,2.0,4.0,0.0,0.0,Serie A
09/03/15,Lazio,Fiorentina,4.0,0.0,H,16.0,6.0,13.0,0.0,12.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0,Serie A
14/03/15,Cagliari,Empoli,1.0,1.0,D,16.0,13.0,5.0,2.0,11.0,12.0,4.0,5.0,2.0,1.0,0.0,0.0,Serie A
14/03/15,Palermo,Juventus,0.0,1.0,A,7.0,12.0,0.0,3.0,10.0,19.0,5.0,4.0,3.0,4.0,0.0,0.0,Serie A
15/03/15,Atalanta,Udinese,0.0,0.0,D,19.0,8.0,5.0,0.0,17.0,16.0,5.0,3.0,2.0,3.0,1.0,0.0,Serie A
15/03/15,Genoa,Chievo,0.0,2.0,A,19.0,15.0,3.0,6.0,17.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,Serie A
15/03/15,Inter,Cesena,1.0,1.0,D,20.0,9.0,4.0,1.0,15.0,18.0,7.0,2.0,1.0,1.0,0.0,0.0,Serie A
15/03/15,Sassuolo,Parma,4.0,1.0,H,15.0,8.0,7.0,3.0,15.0,32.0,4.0,3.0,2.0,4.0,0.0,1.0,Serie A
15/03/15,Verona,Napoli,2.0,0.0,H,12.0,16.0,5.0,7.0,16.0,10.0,5.0,6.0,5.0,5.0,1.0,0.0,Serie A
16/03/15,Fiorentina,Milan,2.0,1.0,H,18.0,6.0,5.0,2.0,11.0,15.0,8.0,8.0,3.0,4.0,0.0,0.0,Serie A
16/03/15,Roma,Sampdoria,0.0,2.0,A,17.0,8.0,9.0,2.0,11.0,17.0,12.0,3.0,2.0,3.0,1.0,0.0,Serie A
16/03/15,Torino,Lazio,0.0,2.0,A,9.0,16.0,2.0,6.0,7.0,15.0,5.0,6.0,3.0,2.0,0.0,0.0,Serie A
21/03/15,Chievo,Palermo,1.0,0.0,H,14.0,19.0,5.0,4.0,16.0,17.0,5.0,8.0,1.0,1.0,0.0,1.0,Serie A
21/03/15,Milan,Cagliari,3.0,1.0,H,14.0,11.0,7.0,1.0,15.0,13.0,10.0,5.0,1.0,4.0,0.0,0.0,Serie A
22/03/15,Cesena,Roma,0.0,1.0,A,7.0,15.0,1.0,4.0,17.0,14.0,7.0,3.0,3.0,2.0,0.0,0.0,Serie A
22/03/15,Empoli,Sassuolo,3.0,1.0,H,14.0,10.0,6.0,1.0,12.0,14.0,10.0,4.0,0.0,2.0,0.0,0.0,Serie A
22/03/15,Juventus,Genoa,1.0,0.0,H,13.0,9.0,4.0,1.0,11.0,19.0,5.0,4.0,1.0,4.0,0.0,0.0,Serie A
22/03/15,Lazio,Verona,2.0,0.0,H,21.0,2.0,6.0,0.0,10.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,Serie A
22/03/15,Napoli,Atalanta,1.0,1.0,D,20.0,9.0,9.0,3.0,17.0,16.0,8.0,5.0,4.0,4.0,0.0,1.0,Serie A
22/03/15,Parma,Torino,0.0,2.0,A,16.0,15.0,1.0,5.0,16.0,11.0,8.0,5.0,4.0,2.0,1.0,0.0,Serie A
22/03/15,Sampdoria,Inter,1.0,0.0,H,10.0,12.0,2.0,2.0,9.0,17.0,5.0,7.0,3.0,6.0,0.0,0.0,Serie A
22/03/15,Udinese,Fiorentina,2.0,2.0,D,11.0,13.0,5.0,5.0,12.0,11.0,8.0,6.0,3.0,3.0,0.0,0.0,Serie A
04/04/15,Atalanta,Torino,1.0,2.0,A,12.0,11.0,4.0,7.0,17.0,29.0,6.0,6.0,3.0,5.0,1.0,1.0,Serie A
04/04/15,Cagliari,Lazio,1.0,3.0,A,10.0,14.0,3.0,10.0,20.0,19.0,3.0,1.0,4.0,4.0,1.0,0.0,Serie A
04/04/15,Fiorentina,Sampdoria,2.0,0.0,H,20.0,9.0,5.0,0.0,7.0,12.0,6.0,3.0,2.0,1.0,0.0,0.0,Serie A
04/04/15,Genoa,Udinese,1.0,1.0,D,13.0,14.0,5.0,6.0,18.0,17.0,9.0,5.0,2.0,3.0,0.0,0.0,Serie A
04/04/15,Inter,Parma,1.0,1.0,D,18.0,13.0,6.0,2.0,10.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,Serie A
04/04/15,Juventus,Empoli,2.0,0.0,H,16.0,12.0,7.0,4.0,11.0,8.0,5.0,4.0,2.0,2.0,0.0,0.0,Serie A
04/04/15,Palermo,Milan,1.0,2.0,A,16.0,13.0,3.0,5.0,14.0,12.0,5.0,6.0,2.0,3.0,0.0,0.0,Serie A
04/04/15,Roma,Napoli,1.0,0.0,H,7.0,13.0,2.0,5.0,18.0,10.0,2.0,5.0,4.0,1.0,0.0,0.0,Serie A
04/04/15,Sassuolo,Chievo,1.0,0.0,H,7.0,14.0,2.0,3.0,17.0,11.0,4.0,9.0,3.0,2.0,1.0,0.0,Serie A
04/04/15,Verona,Cesena,3.0,3.0,D,15.0,20.0,5.0,8.0,16.0,12.0,7.0,4.0,3.0,3.0,0.0,0.0,Serie A
08/04/15,Parma,Udinese,1.0,0.0,H,17.0,7.0,7.0,0.0,8.0,16.0,2.0,4.0,2.0,1.0,0.0,0.0,Serie A
11/04/15,Genoa,Cagliari,2.0,0.0,H,19.0,14.0,6.0,6.0,16.0,21.0,7.0,8.0,2.0,3.0,0.0,0.0,Serie A
11/04/15,Parma,Juventus,1.0,0.0,H,9.0,19.0,1.0,3.0,17.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,Serie A
11/04/15,Verona,Inter,0.0,3.0,A,18.0,12.0,5.0,2.0,6.0,13.0,4.0,5.0,2.0,4.0,0.0,0.0,Serie A
12/04/15,Atalanta,Sassuolo,2.0,1.0,H,11.0,7.0,5.0,2.0,21.0,18.0,2.0,1.0,2.0,1.0,1.0,1.0,Serie A
12/04/15,Cesena,Chievo,0.0,1.0,A,16.0,16.0,1.0,5.0,19.0,16.0,3.0,5.0,2.0,1.0,0.0,0.0,Serie A
12/04/15,Lazio,Empoli,4.0,0.0,H,9.0,12.0,6.0,5.0,24.0,12.0,2.0,7.0,3.0,0.0,1.0,0.0,Serie A
12/04/15,Milan,Sampdoria,1.0,1.0,D,26.0,11.0,6.0,3.0,11.0,17.0,7.0,5.0,3.0,2.0,0.0,0.0,Serie A
12/04/15,Napoli,Fiorentina,3.0,0.0,H,11.0,6.0,6.0,0.0,22.0,16.0,4.0,4.0,3.0,1.0,0.0,0.0,Serie A
12/04/15,Torino,Roma,1.0,1.0,D,14.0,22.0,2.0,6.0,11.0,9.0,4.0,7.0,5.0,3.0,0.0,0.0,Serie A
12/04/15,Udinese,Palermo,1.0,3.0,A,11.0,11.0,1.0,5.0,16.0,15.0,7.0,3.0,3.0,0.0,0.0,0.0,Serie A
15/04/15,Genoa,Parma,2.0,0.0,H,15.0,9.0,4.0,3.0,15.0,23.0,7.0,2.0,3.0,5.0,0.0,0.0,Serie A
18/04/15,Juventus,Lazio,2.0,0.0,H,8.0,17.0,4.0,4.0,12.0,22.0,2.0,9.0,3.0,4.0,0.0,1.0,Serie A
18/04/15,Sampdoria,Cesena,0.0,0.0,D,18.0,5.0,3.0,3.0,8.0,19.0,13.0,4.0,2.0,3.0,0.0,0.0,Serie A
19/04/15,Cagliari,Napoli,0.0,3.0,A,7.0,14.0,3.0,5.0,13.0,14.0,6.0,5.0,4.0,1.0,0.0,1.0,Serie A
19/04/15,Chievo,Udinese,1.0,1.0,D,15.0,8.0,7.0,1.0,18.0,15.0,4.0,3.0,3.0,4.0,0.0,0.0,Serie A
19/04/15,Empoli,Parma,2.0,2.0,D,12.0,15.0,5.0,5.0,11.0,16.0,13.0,2.0,0.0,1.0,0.0,0.0,Serie A
19/04/15,Inter,Milan,0.0,0.0,D,17.0,7.0,3.0,3.0,16.0,10.0,9.0,3.0,4.0,2.0,0.0,0.0,Serie A
19/04/15,Palermo,Genoa,2.0,1.0,H,14.0,10.0,7.0,1.0,21.0,18.0,6.0,5.0,4.0,3.0,0.0,0.0,Serie A
19/04/15,Roma,Atalanta,1.0,1.0,D,17.0,5.0,7.0,3.0,15.0,19.0,11.0,1.0,4.0,5.0,0.0,0.0,Serie A
19/04/15,Sassuolo,Torino,1.0,1.0,D,9.0,21.0,1.0,8.0,16.0,16.0,4.0,6.0,2.0,3.0,0.0,0.0,Serie A
20/04/15,Fiorentina,Verona,0.0,1.0,A,21.0,12.0,3.0,4.0,16.0,21.0,11.0,7.0,2.0,5.0,0.0,0.0,Serie A
25/04/15,Inter,Roma,2.0,1.0,H,11.0,11.0,3.0,4.0,17.0,14.0,4.0,4.0,5.0,4.0,0.0,0.0,Serie A
25/04/15,Udinese,Milan,2.0,1.0,H,20.0,6.0,5.0,1.0,26.0,16.0,9.0,1.0,2.0,1.0,0.0,0.0,Serie A
26/04/15,Atalanta,Empoli,2.0,2.0,D,16.0,21.0,5.0,10.0,17.0,15.0,7.0,1.0,3.0,1.0,0.0,0.0,Serie A
26/04/15,Fiorentina,Cagliari,1.0,3.0,A,19.0,15.0,2.0,7.0,14.0,15.0,10.0,3.0,1.0,5.0,0.0,0.0,Serie A
26/04/15,Genoa,Cesena,3.0,1.0,H,19.0,13.0,5.0,4.0,13.0,18.0,11.0,7.0,2.0,3.0,0.0,1.0,Serie A
26/04/15,Lazio,Chievo,1.0,1.0,D,23.0,7.0,7.0,1.0,16.0,16.0,8.0,2.0,2.0,5.0,0.0,0.0,Serie A
26/04/15,Napoli,Sampdoria,4.0,2.0,H,27.0,9.0,11.0,2.0,11.0,13.0,8.0,4.0,1.0,2.0,0.0,0.0,Serie A
26/04/15,Parma,Palermo,1.0,0.0,H,8.0,13.0,5.0,3.0,19.0,11.0,3.0,5.0,4.0,0.0,0.0,0.0,Serie A
26/04/15,Torino,Juventus,2.0,1.0,H,11.0,19.0,3.0,5.0,17.0,16.0,3.0,2.0,3.0,1.0,0.0,0.0,Serie A
26/04/15,Verona,Sassuolo,3.0,2.0,H,15.0,18.0,9.0,7.0,10.0,17.0,6.0,4.0,3.0,2.0,1.0,0.0,Serie A
28/04/15,Udinese,Inter,1.0,2.0,A,9.0,22.0,1.0,11.0,12.0,20.0,5.0,5.0,4.0,4.0,2.0,0.0,Serie A
29/04/15,Cesena,Atalanta,2.0,2.0,D,10.0,16.0,5.0,7.0,21.0,18.0,2.0,3.0,3.0,4.0,0.0,0.0,Serie A
29/04/15,Chievo,Cagliari,1.0,0.0,H,10.0,10.0,3.0,1.0,23.0,21.0,3.0,6.0,2.0,4.0,0.0,2.0,Serie A
29/04/15,Juventus,Fiorentina,3.0,2.0,H,12.0,14.0,5.0,2.0,11.0,16.0,5.0,9.0,1.0,3.0,0.0,0.0,Serie A
29/04/15,Lazio,Parma,4.0,0.0,H,11.0,11.0,7.0,3.0,10.0,8.0,9.0,2.0,1.0,3.0,0.0,0.0,Serie A
29/04/15,Milan,Genoa,1.0,3.0,A,11.0,17.0,5.0,9.0,16.0,20.0,7.0,9.0,2.0,4.0,1.0,0.0,Serie A
29/04/15,Palermo,Torino,2.0,2.0,D,16.0,14.0,3.0,4.0,9.0,17.0,8.0,4.0,2.0,3.0,0.0,0.0,Serie A
29/04/15,Sampdoria,Verona,1.0,1.0,D,20.0,11.0,5.0,4.0,11.0,14.0,6.0,7.0,2.0,4.0,1.0,0.0,Serie A
29/04/15,Sassuolo,Roma,0.0,3.0,A,11.0,8.0,6.0,5.0,17.0,13.0,5.0,2.0,3.0,3.0,0.0,0.0,Serie A
30/04/15,Empoli,Napoli,4.0,2.0,H,10.0,14.0,4.0,5.0,13.0,17.0,6.0,4.0,3.0,2.0,0.0,0.0,Serie A
02/05/15,Sampdoria,Juventus,0.0,1.0,A,18.0,14.0,2.0,5.0,14.0,14.0,4.0,4.0,4.0,1.0,0.0,0.0,Serie A
02/05/15,Sassuolo,Palermo,0.0,0.0,D,6.0,13.0,2.0,2.0,12.0,22.0,6.0,6.0,2.0,3.0,0.0,0.0,Serie A
03/05/15,Atalanta,Lazio,1.0,1.0,D,16.0,13.0,6.0,5.0,12.0,21.0,9.0,5.0,2.0,6.0,0.0,0.0,Serie A
03/05/15,Fiorentina,Cesena,3.0,1.0,H,23.0,13.0,12.0,1.0,11.0,17.0,9.0,5.0,1.0,1.0,0.0,0.0,Serie A
03/05/15,Inter,Chievo,0.0,0.0,D,23.0,11.0,3.0,4.0,15.0,10.0,11.0,5.0,3.0,1.0,0.0,0.0,Serie A
03/05/15,Napoli,Milan,3.0,0.0,H,27.0,2.0,7.0,1.0,13.0,9.0,15.0,1.0,2.0,0.0,0.0,1.0,Serie A
03/05/15,Roma,Genoa,2.0,0.0,H,15.0,10.0,6.0,3.0,19.0,21.0,7.0,8.0,3.0,3.0,0.0,0.0,Serie A
03/05/15,Verona,Udinese,0.0,1.0,A,15.0,20.0,3.0,5.0,14.0,16.0,6.0,5.0,1.0,4.0,2.0,0.0,Serie A
04/05/15,Cagliari,Parma,4.0,0.0,H,11.0,21.0,7.0,3.0,10.0,12.0,4.0,4.0,3.0,1.0,0.0,0.0,Serie A
06/05/15,Torino,Empoli,0.0,1.0,A,19.0,20.0,5.0,6.0,14.0,13.0,5.0,6.0,3.0,1.0,0.0,0.0,Serie A
09/05/15,Juventus,Cagliari,1.0,1.0,D,13.0,15.0,4.0,6.0,15.0,7.0,8.0,3.0,1.0,1.0,0.0,0.0,Serie A
09/05/15,Milan,Roma,2.0,1.0,H,11.0,15.0,4.0,3.0,15.0,16.0,6.0,5.0,4.0,3.0,0.0,0.0,Serie A
10/05/15,Cesena,Sassuolo,2.0,3.0,A,12.0,12.0,6.0,7.0,15.0,18.0,3.0,4.0,2.0,0.0,0.0,0.0,Serie A
10/05/15,Chievo,Verona,2.0,2.0,D,18.0,14.0,3.0,3.0,15.0,15.0,11.0,3.0,3.0,5.0,0.0,0.0,Serie A
10/05/15,Empoli,Fiorentina,2.0,3.0,A,16.0,11.0,3.0,5.0,8.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,Serie A
10/05/15,Lazio,Inter,1.0,2.0,A,12.0,14.0,6.0,7.0,14.0,14.0,8.0,3.0,3.0,3.0,2.0,0.0,Serie A
10/05/15,Palermo,Atalanta,2.0,3.0,A,24.0,10.0,8.0,7.0,17.0,14.0,13.0,3.0,1.0,2.0,0.0,1.0,Serie A
10/05/15,Parma,Napoli,2.0,2.0,D,13.0,23.0,5.0,12.0,9.0,11.0,4.0,10.0,2.0,1.0,0.0,0.0,Serie A
